h maxRelativeError
  0.12500000000000000  0.04476185092458040
  0.06250000000000000  0.01098931492069166
  0.03125000000000000  0.00273495483251307
  0.01562500000000000  0.00068296839376281
  0.00781250000000000  0.00017069400140279
  0.00390625000000000  0.00004267049499829
  0.00195312500000000  0.00001066743517408
  0.00097656250000000  0.00000266684665395
  0.00048828125000000  0.00000066670920562
  0.00024414062500000  0.00000016666193914
  0.00012207031250000  0.00000004149922050
  0.00006103515625000  0.00000000888746821
